# of predictors,i,predictors,fold,f1_score_weighted
6,183,2|3|6|8|9|10,4,0.8632129774986919
6,184,2|4|6|7|8|10,0,0.7278232405891981
6,184,2|4|6|7|8|10,1,0.7153846153846154
6,184,2|4|6|7|8|10,2,0.8153846153846154
6,184,2|4|6|7|8|10,3,0.5538461538461539
6,184,2|4|6|7|8|10,4,0.8928707893413775
6,185,1|2|3|5|6|7,0,0.6644787644787645
6,185,1|2|3|5|6|7,1,0.6437692307692309
6,185,1|2|3|5|6|7,2,0.781727085175361
6,185,1|2|3|5|6|7,3,0.69
6,185,1|2|3|5|6|7,4,0.7527769527769528
6,186,1|5|6|8|9|10,0,0.7172238288027764
6,186,1|5|6|8|9|10,1,0.6828023235345889
6,186,1|5|6|8|9|10,2,0.6961371961371962
6,186,1|5|6|8|9|10,3,0.7097857024808564
6,186,1|5|6|8|9|10,4,0.8239394472804085
6,187,0|1|3|4|8|10,0,0.5102564102564101
6,187,0|1|3|4|8|10,1,0.7117386074576538
6,187,0|1|3|4|8|10,2,0.6446333804653213
6,187,0|1|3|4|8|10,3,0.6513561909788325
6,187,0|1|3|4|8|10,4,0.8104363472784526
6,188,1|3|4|5|8|10,0,0.7876068376068376
6,188,1|3|4|5|8|10,1,0.7652525963738778
6,188,1|3|4|5|8|10,2,0.768300482586197
6,188,1|3|4|5|8|10,3,0.737218780269386
6,188,1|3|4|5|8|10,4,0.8609802895517182
6,189,0|2|3|5|6|9,0,0.6107226107226107
6,189,0|2|3|5|6|9,1,0.6725750097055071
6,189,0|2|3|5|6|9,2,0.6937728937728936
6,189,0|2|3|5|6|9,3,0.7398290598290598
6,189,0|2|3|5|6|9,4,0.7218946139249744
6,190,4|5|6|7|8|9,0,0.6923076923076923
6,190,4|5|6|7|8|9,1,0.702204228520018
6,190,4|5|6|7|8|9,2,0.6400061095519025
6,190,4|5|6|7|8|9,3,0.6153846153846154
6,190,4|5|6|7|8|9,4,0.8238839335613527
6,191,2|3|4|5|7|10,0,0.7846153846153846
6,191,2|3|4|5|7|10,1,0.7623514696685427
6,191,2|3|4|5|7|10,2,0.8098461538461538
6,191,2|3|4|5|7|10,3,0.6999566471264584
6,191,2|3|4|5|7|10,4,0.8598639455782313
6,192,3|4|5|6|7|9,0,0.7085518255329577
6,192,3|4|5|6|7|9,1,0.6674190674190674
6,192,3|4|5|6|7|9,2,0.7835897435897436
6,192,3|4|5|6|7|9,3,0.6461538461538462
6,192,3|4|5|6|7|9,4,0.8140000000000002
6,193,1|2|4|5|8|9,0,0.6705483061745051
6,193,1|2|4|5|8|9,1,0.7168337247265022
6,193,1|2|4|5|8|9,2,0.7365594405594406
6,193,1|2|4|5|8|9,3,0.6901098901098902
6,193,1|2|4|5|8|9,4,0.6923076923076923
6,194,0|1|2|4|6|8,0,0.6952380952380952
6,194,0|1|2|4|6|8,1,0.6458175704077344
6,194,0|1|2|4|6|8,2,0.7089483445654371
6,194,0|1|2|4|6|8,3,0.593821510297483
6,194,0|1|2|4|6|8,4,0.6901182309151949
6,195,2|3|6|7|9|10,0,0.7939180737961227
6,195,2|3|6|7|9|10,1,0.7401853959993496
6,195,2|3|6|7|9|10,2,0.7348411649872814
6,195,2|3|6|7|9|10,3,0.6915750915750918
6,195,2|3|6|7|9|10,4,0.8476668259276955
6,196,0|1|4|8|9|10,0,0.6648670170409301
6,196,0|1|4|8|9|10,1,0.6652951699463328
6,196,0|1|4|8|9|10,2,0.7089483445654371
6,196,0|1|4|8|9|10,3,0.6623443223443224
6,196,0|1|4|8|9|10,4,0.832
6,197,4|5|7|8|9|10,0,0.7125565610859728
6,197,4|5|7|8|9|10,1,0.7476662872011709
6,197,4|5|7|8|9|10,2,0.6650887573964497
6,197,4|5|7|8|9|10,3,0.5170695970695971
6,197,4|5|7|8|9|10,4,0.8353499132446501
6,198,1|2|3|7|9|10,0,0.7074374900461857
6,198,1|2|3|7|9|10,1,0.7149068322981366
6,198,1|2|3|7|9|10,2,0.8017642734623868
6,198,1|2|3|7|9|10,3,0.7226835664335663
6,198,1|2|3|7|9|10,4,0.8133355017075948
6,199,0|1|2|4|6|10,0,0.5583194079732633
6,199,0|1|2|4|6|10,1,0.5983293602341221
6,199,0|1|2|4|6|10,2,0.7228146853146853
6,199,0|1|2|4|6|10,3,0.49964359964359967
6,199,0|1|2|4|6|10,4,0.658134394341291
6,200,3|4|5|6|7|9,0,0.7085518255329577
6,200,3|4|5|6|7|9,1,0.6674190674190674
6,200,3|4|5|6|7|9,2,0.7835897435897436
6,200,3|4|5|6|7|9,3,0.6461538461538462
6,200,3|4|5|6|7|9,4,0.8140000000000002
6,201,3|4|5|6|7|8,0,0.6923076923076923
6,201,3|4|5|6|7|8,1,0.7001972386587771
6,201,3|4|5|6|7|8,2,0.7340233100233101
6,201,3|4|5|6|7|8,3,0.70392419707292
6,201,3|4|5|6|7|8,4,0.8081223124701385
6,202,1|2|3|4|7|8,0,0.7074374900461857
6,202,1|2|3|4|7|8,1,0.6923076923076923
6,202,1|2|3|4|7|8,2,0.706858928669335
6,202,1|2|3|4|7|8,3,0.6323456429718289
6,202,1|2|3|4|7|8,4,0.7526739926739927
6,203,0|1|5|6|7|10,0,0.6005692599620492
6,203,0|1|5|6|7|10,1,0.6668194054642305
6,203,0|1|5|6|7|10,2,0.6137319352883926
6,203,0|1|5|6|7|10,3,0.6704110704110705
6,203,0|1|5|6|7|10,4,0.7441678321678321
6,204,0|1|3|4|5|7,0,0.6912761567933983
6,204,0|1|3|4|5|7,1,0.7082543027748507
6,204,0|1|3|4|5|7,2,0.6803004550688087
6,204,0|1|3|4|5|7,3,0.7040916530278233
6,204,0|1|3|4|5|7,4,0.7384615384615385
6,205,1|2|3|6|7|8,0,0.6575828682980694
6,205,1|2|3|6|7|8,1,0.5600422832980972
6,205,1|2|3|6|7|8,2,0.7538461538461538
6,205,1|2|3|6|7|8,3,0.6784582488075004
6,205,1|2|3|6|7|8,4,0.768787088902446
6,206,0|1|2|4|5|6,0,0.706858928669335
6,206,0|1|2|4|5|6,1,0.5671794871794873
6,206,0|1|2|4|5|6,2,0.711626273270109
6,206,0|1|2|4|5|6,3,0.6628054298642533
6,206,0|1|2|4|5|6,4,0.6469921454996082
6,207,0|4|6|7|8|10,0,0.6443036701860231
6,207,0|4|6|7|8|10,1,0.6962524654832346
6,207,0|4|6|7|8|10,2,0.7221485411140584
6,207,0|4|6|7|8|10,3,0.5795804195804196
6,207,0|4|6|7|8|10,4,0.8769230769230769
6,208,0|1|2|3|6|10,0,0.5093240093240093
6,208,0|1|2|3|6|10,1,0.61889338731444
6,208,0|1|2|3|6|10,2,0.6302437600350315
6,208,0|1|2|3|6|10,3,0.5650887573964497
6,208,0|1|2|3|6|10,4,0.4991386991386991
6,209,0|2|3|5|6|9,0,0.6107226107226107
6,209,0|2|3|5|6|9,1,0.6725750097055071
6,209,0|2|3|5|6|9,2,0.6937728937728936
6,209,0|2|3|5|6|9,3,0.7398290598290598
6,209,0|2|3|5|6|9,4,0.7218946139249744
6,210,0|1|3|5|9|10,0,0.712183468705208
6,210,0|1|3|5|9|10,1,0.6963171963171962
6,210,0|1|3|5|9|10,2,0.7384615384615385
6,210,0|1|3|5|9|10,3,0.6418745275888134
6,210,0|1|3|5|9|10,4,0.7522682445759369
6,211,0|1|2|7|8|10,0,0.7159408492741827
6,211,0|1|2|7|8|10,1,0.6539230769230769
6,211,0|1|2|7|8|10,2,0.7237362637362637
6,211,0|1|2|7|8|10,3,0.6936213691431907
6,211,0|1|2|7|8|10,4,0.8760000000000001
6,212,1|3|5|7|8|10,0,0.726923076923077
6,212,1|3|5|7|8|10,1,0.6790480005059342
6,212,1|3|5|7|8|10,2,0.7720216291644862
6,212,1|3|5|7|8|10,3,0.6783113282039039
6,212,1|3|5|7|8|10,4,0.8194828427386566
6,213,1|2|3|8|9|10,0,0.737315875613748
6,213,1|2|3|8|9|10,1,0.7019246579674094
6,213,1|2|3|8|9|10,2,0.8040312421264803
6,213,1|2|3|8|9|10,3,0.7222887169756239
6,213,1|2|3|8|9|10,4,0.8769230769230769
6,214,1|2|3|5|6|9,0,0.69
6,214,1|2|3|5|6|9,1,0.6807692307692308
6,214,1|2|3|5|6|9,2,0.7230769230769233
6,214,1|2|3|5|6|9,3,0.7392305807400147
6,214,1|2|3|5|6|9,4,0.7365594405594406
6,215,0|3|5|6|8|9,0,0.6430324392588544
6,215,0|3|5|6|8|9,1,0.6284023668639054
6,215,0|3|5|6|8|9,2,0.7229458041958041
6,215,0|3|5|6|8|9,3,0.5609467455621303
6,215,0|3|5|6|8|9,4,0.7387100900999689
6,216,1|2|6|7|8|10,0,0.7470624196302466
6,216,1|2|6|7|8|10,1,0.6560236876195176
6,216,1|2|6|7|8|10,2,0.7230769230769231
6,216,1|2|6|7|8|10,3,0.6725750097055071
6,216,1|2|6|7|8|10,4,0.8495690356155473
6,217,1|2|3|8|9|10,0,0.737315875613748
6,217,1|2|3|8|9|10,1,0.7019246579674094
6,217,1|2|3|8|9|10,2,0.8040312421264803
6,217,1|2|3|8|9|10,3,0.7222887169756239
6,217,1|2|3|8|9|10,4,0.8769230769230769
6,218,0|1|2|7|8|10,0,0.7159408492741827
6,218,0|1|2|7|8|10,1,0.6539230769230769
6,218,0|1|2|7|8|10,2,0.7237362637362637
6,218,0|1|2|7|8|10,3,0.6936213691431907
6,218,0|1|2|7|8|10,4,0.8760000000000001
6,219,0|2|3|5|6|8,0,0.6284023668639054
6,219,0|2|3|5|6|8,1,0.6248313090418354
6,219,0|2|3|5|6|8,2,0.7392071933768298
6,219,0|2|3|5|6|8,3,0.6489010989010989
6,219,0|2|3|5|6|8,4,0.7534965034965035
6,220,1|2|4|6|9|10,0,0.6426450742240217
6,220,1|2|4|6|9|10,1,0.6862557732122949
6,220,1|2|4|6|9|10,2,0.816374269005848
6,220,1|2|4|6|9|10,3,0.676923076923077
6,220,1|2|4|6|9|10,4,0.8629818431754397
6,221,0|1|3|5|8|9,0,0.6102780939990242
6,221,0|1|3|5|8|9,1,0.6165155599117863
6,221,0|1|3|5|8|9,2,0.6921620046620047
6,221,0|1|3|5|8|9,3,0.5225140712945591
6,221,0|1|3|5|8|9,4,0.6915750915750918
6,222,1|2|3|7|8|10,0,0.7113184298538989
6,222,1|2|3|7|8|10,1,0.6718552036199095
6,222,1|2|3|7|8|10,2,0.7556923076923078
6,222,1|2|3|7|8|10,3,0.7358392860421984
6,222,1|2|3|7|8|10,4,0.8446408663799968
6,223,1|2|3|4|5|7,0,0.7126526806526807
6,223,1|2|3|4|5|7,1,0.800588091154129
6,223,1|2|3|4|5|7,2,0.768465365480291
6,223,1|2|3|4|5|7,3,0.719539599890381
6,223,1|2|3|4|5|7,4,0.7182655182655183
6,224,0|4|5|6|7|10,0,0.5196083916083916
6,224,0|4|5|6|7|10,1,0.6447274066321685
6,224,0|4|5|6|7|10,2,0.6569997052755674
6,224,0|4|5|6|7|10,3,0.6126134734830387
6,224,0|4|5|6|7|10,4,0.6660772178013556
6,225,0|1|2|3|7|10,0,0.6237762237762238
6,225,0|1|2|3|7|10,1,0.6298901098901099
6,225,0|1|2|3|7|10,2,0.7534958400233543
6,225,0|1|2|3|7|10,3,0.6380315336837076
6,225,0|1|2|3|7|10,4,0.7841025641025642
6,226,2|3|5|6|7|10,0,0.7278611632270169
6,226,2|3|5|6|7|10,1,0.7288888888888888
6,226,2|3|5|6|7|10,2,0.7959687578735198
6,226,2|3|5|6|7|10,3,0.7194683694683695
6,226,2|3|5|6|7|10,4,0.829884364002011
6,227,0|1|5|6|8|9,0,0.6418648018648019
6,227,0|1|5|6|8|9,1,0.6409515013288598
6,227,0|1|5|6|8|9,2,0.6451450189155106
6,227,0|1|5|6|8|9,3,0.6890088469035837
6,227,0|1|5|6|8|9,4,0.7242797742797743
6,228,0|1|2|4|7|8,0,0.5615661915589818
6,228,0|1|2|4|7|8,1,0.6773858273500193
6,228,0|1|2|4|7|8,2,0.6626731506041851
6,228,0|1|2|4|7|8,3,0.5753846153846155
6,228,0|1|2|4|7|8,4,0.815472027972028
6,229,0|1|5|6|8|9,0,0.6418648018648019
6,229,0|1|5|6|8|9,1,0.6409515013288598
6,229,0|1|5|6|8|9,2,0.6451450189155106
6,229,0|1|5|6|8|9,3,0.6890088469035837
6,229,0|1|5|6|8|9,4,0.7242797742797743
6,230,0|1|2|4|9|10,0,0.5593581519454648
6,230,0|1|2|4|9|10,1,0.6021442495126706
6,230,0|1|2|4|9|10,2,0.7531455262005546
6,230,0|1|2|4|9|10,3,0.6673858661663541
6,230,0|1|2|4|9|10,4,0.83093005829998
6,231,0|2|4|6|7|9,0,0.7378275058275059
6,231,0|2|4|6|7|9,1,0.593050193050193
6,231,0|2|4|6|7|9,2,0.7249336870026525
6,231,0|2|4|6|7|9,3,0.5936783216783218
6,231,0|2|4|6|7|9,4,0.783076923076923
6,232,1|2|5|6|7|10,0,0.6522766346847095
6,232,1|2|5|6|7|10,1,0.6718165555374859
6,232,1|2|5|6|7|10,2,0.6556910569105692
6,232,1|2|5|6|7|10,3,0.6924533799533801
6,232,1|2|5|6|7|10,4,0.7623514696685427
6,233,2|4|5|7|8|9,0,0.7285236502627807
6,233,2|4|5|7|8|9,1,0.7182975754404326
6,233,2|4|5|7|8|9,2,0.749112426035503
6,233,2|4|5|7|8|9,3,0.6605769230769232
6,233,2|4|5|7|8|9,4,0.7372547473034528
6,234,1|4|5|6|7|9,0,0.7818540433925049
6,234,1|4|5|6|7|9,1,0.7182926829268292
6,234,1|4|5|6|7|9,2,0.6824457593688362
6,234,1|4|5|6|7|9,3,0.6914319077506934
6,234,1|4|5|6|7|9,4,0.8181538461538462
6,235,0|2|4|5|7|8,0,0.6615384615384615
6,235,0|2|4|5|7|8,1,0.6812711441406466
6,235,0|2|4|5|7|8,2,0.7548970953145525
6,235,0|2|4|5|7|8,3,0.6089823220258003
6,235,0|2|4|5|7|8,4,0.7956363636363636
6,236,1|2|6|7|9|10,0,0.5976058193481872
6,236,1|2|6|7|9|10,1,0.6221015585721468
6,236,1|2|6|7|9|10,2,0.7230769230769231
6,236,1|2|6|7|9|10,3,0.7536130536130536
6,236,1|2|6|7|9|10,4,0.7930880713489409
6,237,2|3|4|6|8|9,0,0.732297934623516
6,237,2|3|4|6|8|9,1,0.6582099060359929
6,237,2|3|4|6|8|9,2,0.7689002332115247
6,237,2|3|4|6|8|9,3,0.6011385199240986
6,237,2|3|4|6|8|9,4,0.7998099311000237
6,238,0|1|2|4|9|10,0,0.5593581519454648
6,238,0|1|2|4|9|10,1,0.6021442495126706
6,238,0|1|2|4|9|10,2,0.7531455262005546
6,238,0|1|2|4|9|10,3,0.6673858661663541
6,238,0|1|2|4|9|10,4,0.83093005829998
6,239,0|3|5|7|8|9,0,0.5304878048780487
6,239,0|3|5|7|8|9,1,0.6047619047619047
6,239,0|3|5|7|8|9,2,0.6921620046620047
6,239,0|3|5|7|8|9,3,0.5433846153846154
6,239,0|3|5|7|8|9,4,0.7506903353057199
6,240,0|2|3|5|6|8,0,0.6284023668639054
6,240,0|2|3|5|6|8,1,0.6248313090418354
6,240,0|2|3|5|6|8,2,0.7392071933768298
6,240,0|2|3|5|6|8,3,0.6489010989010989
6,240,0|2|3|5|6|8,4,0.7534965034965035
6,241,2|3|4|6|8|9,0,0.732297934623516
6,241,2|3|4|6|8|9,1,0.6582099060359929
6,241,2|3|4|6|8|9,2,0.7689002332115247
6,241,2|3|4|6|8|9,3,0.6011385199240986
6,241,2|3|4|6|8|9,4,0.7998099311000237
6,242,1|2|5|7|8|9,0,0.7230769230769231
6,242,1|2|5|7|8|9,1,0.7374072135976898
6,242,1|2|5|7|8|9,2,0.6451133771888489
6,242,1|2|5|7|8|9,3,0.676923076923077
6,242,1|2|5|7|8|9,4,0.7293076923076922
6,243,0|2|3|4|7|9,0,0.7418330058578327
6,243,0|2|3|4|7|9,1,0.6931834768646914
6,243,0|2|3|4|7|9,2,0.6639468690702087
6,243,0|2|3|4|7|9,3,0.5693998309382925
6,243,0|2|3|4|7|9,4,0.7081109866500174
6,244,0|2|4|5|7|9,0,0.6623443223443224
6,244,0|2|4|5|7|9,1,0.5721190686707929
6,244,0|2|4|5|7|9,2,0.7097857024808564
6,244,0|2|4|5|7|9,3,0.571198706446079
6,244,0|2|4|5|7|9,4,0.6607326007326007
6,245,2|3|4|5|7|10,0,0.7846153846153846
6,245,2|3|4|5|7|10,1,0.7623514696685427
6,245,2|3|4|5|7|10,2,0.8098461538461538
6,245,2|3|4|5|7|10,3,0.6999566471264584
6,245,2|3|4|5|7|10,4,0.8598639455782313
6,246,0|4|6|7|8|10,0,0.6443036701860231
6,246,0|4|6|7|8|10,1,0.6962524654832346
6,246,0|4|6|7|8|10,2,0.7221485411140584
6,246,0|4|6|7|8|10,3,0.5795804195804196
6,246,0|4|6|7|8|10,4,0.8769230769230769
6,247,2|4|5|8|9|10,0,0.762292609351433
6,247,2|4|5|8|9|10,1,0.6732054366376738
6,247,2|4|5|8|9|10,2,0.7090410742807565
6,247,2|4|5|8|9|10,3,0.5988636363636363
6,247,2|4|5|8|9|10,4,0.8011761561079925
6,248,0|1|2|5|6|9,0,0.5844185665081187
6,248,0|1|2|5|6|9,1,0.5849902534113061
6,248,0|1|2|5|6|9,2,0.6318201722376294
6,248,0|1|2|5|6|9,3,0.695333651855391
6,248,0|1|2|5|6|9,4,0.70741451468465
6,249,0|1|3|4|9|10,0,0.6946153846153845
6,249,0|1|3|4|9|10,1,0.7411879259980526
6,249,0|1|3|4|9|10,2,0.7076923076923077
6,249,0|1|3|4|9|10,3,0.6255631161291538
6,249,0|1|3|4|9|10,4,0.8457875457875459
6,250,3|4|5|6|8|10,0,0.6785472591924204
6,250,3|4|5|6|8|10,1,0.7541498235166525
6,250,3|4|5|6|8|10,2,0.8627598816278061
6,250,3|4|5|6|8|10,3,0.6245800176834659
6,250,3|4|5|6|8|10,4,0.8473076923076923
6,251,1|3|6|8|9|10,0,0.7100708649095747
6,251,1|3|6|8|9|10,1,0.6659392616839425
6,251,1|3|6|8|9|10,2,0.7444954942519669
6,251,1|3|6|8|9|10,3,0.6918698000291927
6,251,1|3|6|8|9|10,4,0.8491798057015448
6,252,1|3|4|5|6|9,0,0.6735551864367947
6,252,1|3|4|5|6|9,1,0.799193751574704
6,252,1|3|4|5|6|9,2,0.784308860020435
6,252,1|3|4|5|6|9,3,0.7237325174825174
6,252,1|3|4|5|6|9,4,0.7851282051282051
6,253,0|3|6|8|9|10,0,0.6813953029795122
6,253,0|3|6|8|9|10,1,0.7206848030018762
6,253,0|3|6|8|9|10,2,0.7018004922766826
6,253,0|3|6|8|9|10,3,0.5196083916083916
6,253,0|3|6|8|9|10,4,0.8610573343261356
6,254,0|1|2|3|6|9,0,0.6153846153846154
6,254,0|1|2|3|6|9,1,0.6395651615035717
6,254,0|1|2|3|6|9,2,0.6320070733863837
6,254,0|1|2|3|6|9,3,0.6848098719066461
6,254,0|1|2|3|6|9,4,0.7238651291782221
6,255,0|2|4|7|8|9,0,0.72546904315197
6,255,0|2|4|7|8|9,1,0.6471943151188434
6,255,0|2|4|7|8|9,2,0.7233391608391608
6,255,0|2|4|7|8|9,3,0.6790181363352096
6,255,0|2|4|7|8|9,4,0.7384615384615385
6,256,0|1|3|4|9|10,0,0.6946153846153845
6,256,0|1|3|4|9|10,1,0.7411879259980526
6,256,0|1|3|4|9|10,2,0.7076923076923077
6,256,0|1|3|4|9|10,3,0.6255631161291538
6,256,0|1|3|4|9|10,4,0.8457875457875459
6,257,0|1|4|7|8|10,0,0.6547606773965672
6,257,0|1|4|7|8|10,1,0.6220669377780323
6,257,0|1|4|7|8|10,2,0.6585981585981585
6,257,0|1|4|7|8|10,3,0.5855994751517138
6,257,0|1|4|7|8|10,4,0.8619456015682431
6,258,1|2|4|5|8|10,0,0.7983725661145016
6,258,1|2|4|5|8|10,1,0.7374296435272044
6,258,1|2|4|5|8|10,2,0.7087080206961072
6,258,1|2|4|5|8|10,3,0.699897435897436
6,258,1|2|4|5|8|10,4,0.8153846153846154
6,259,0|1|4|5|6|8,0,0.6764603264961345
6,259,0|1|4|5|6|8,1,0.6777062937062938
6,259,0|1|4|5|6|8,2,0.7083848158475025
6,259,0|1|4|5|6|8,3,0.6756206756206756
6,259,0|1|4|5|6|8,4,0.706858928669335
6,260,0|2|3|7|8|9,0,0.6855384615384614
6,260,0|2|3|7|8|9,1,0.6196923076923078
6,260,0|2|3|7|8|9,2,0.661698717948718
6,260,0|2|3|7|8|9,3,0.6615384615384615
6,260,0|2|3|7|8|9,4,0.7365885010191526
6,261,0|1|4|5|7|8,0,0.6775442293827296
6,261,0|1|4|5|7|8,1,0.6504428904428905
6,261,0|1|4|5|7|8,2,0.6901182309151949
6,261,0|1|4|5|7|8,3,0.6790181363352096
6,261,0|1|4|5|7|8,4,0.7678997282457988
6,262,1|4|6|7|8|10,0,0.7572649572649572
6,262,1|4|6|7|8|10,1,0.7059733103037031
6,262,1|4|6|7|8|10,2,0.7343589743589743
6,262,1|4|6|7|8|10,3,0.6607326007326007
6,262,1|4|6|7|8|10,4,0.8796552284924377
6,263,1|3|5|8|9|10,0,0.7253887006464326
6,263,1|3|5|8|9|10,1,0.6970603766942439
6,263,1|3|5|8|9|10,2,0.7757427757427756
6,263,1|3|5|8|9|10,3,0.5859931113662457
6,263,1|3|5|8|9|10,4,0.8194828427386566
6,264,1|2|3|4|6|9,0,0.729091179091179
6,264,1|2|3|4|6|9,1,0.7527769527769528
6,264,1|2|3|4|6|9,2,0.7072768027991908
6,264,1|2|3|4|6|9,3,0.6834350834350834
6,264,1|2|3|4|6|9,4,0.7691214258378437
6,265,1|2|5|6|7|8,0,0.7088706707754328
6,265,1|2|5|6|7|8,1,0.6970870399441829
6,265,1|2|5|6|7|8,2,0.6690646657884186
6,265,1|2|5|6|7|8,3,0.6605750985257627
6,265,1|2|5|6|7|8,4,0.7701610558753417
6,266,0|2|3|6|8|9,0,0.6669815564552406
6,266,0|2|3|6|8|9,1,0.6216630844162245
6,266,0|2|3|6|8|9,2,0.661698717948718
6,266,0|2|3|6|8|9,3,0.6051282051282052
6,266,0|2|3|6|8|9,4,0.7228146853146853
6,267,2|3|4|5|8|10,0,0.7550489796990308
6,267,2|3|4|5|8|10,1,0.7675213675213675
6,267,2|3|4|5|8|10,2,0.7829999999999999
6,267,2|3|4|5|8|10,3,0.6824111560953665
6,267,2|3|4|5|8|10,4,0.8761341222879685
6,268,3|5|6|7|9|10,0,0.7853530950305143
6,268,3|5|6|7|9|10,1,0.7272307692307692
6,268,3|5|6|7|9|10,2,0.7968627450980392
6,268,3|5|6|7|9|10,3,0.6424548129466162
6,268,3|5|6|7|9|10,4,0.8602891844997108
6,269,1|2|3|4|7|9,0,0.7466407010710808
6,269,1|2|3|4|7|9,1,0.7697902097902098
6,269,1|2|3|4|7|9,2,0.7840023354254853
6,269,1|2|3|4|7|9,3,0.6801623299116735
6,269,1|2|3|4|7|9,4,0.7224175824175824
6,270,0|1|3|4|6|9,0,0.6162958103256609
6,270,0|1|3|4|6|9,1,0.7532600732600733
6,270,0|1|3|4|6|9,2,0.6181390822116531
6,270,0|1|3|4|6|9,3,0.6062661091700555
6,270,0|1|3|4|6|9,4,0.7846153846153846
6,271,0|1|3|7|8|9,0,0.6355029585798816
6,271,0|1|3|7|8|9,1,0.6790181363352096
6,271,0|1|3|7|8|9,2,0.7538461538461538
6,271,0|1|3|7|8|9,3,0.6166602883020792
6,271,0|1|3|7|8|9,4,0.7206712206712207
6,272,3|4|6|7|8|10,0,0.6493464430306536
6,272,3|4|6|7|8|10,1,0.7292242641079851
6,272,3|4|6|7|8|10,2,0.6709401709401709
6,272,3|4|6|7|8|10,3,0.6150190982692764
6,272,3|4|6|7|8|10,4,0.8755570011383965
6,273,0|1|4|5|7|8,0,0.6775442293827296
6,273,0|1|4|5|7|8,1,0.6504428904428905
6,273,0|1|4|5|7|8,2,0.6901182309151949
6,273,0|1|4|5|7|8,3,0.6790181363352096
6,273,0|1|4|5|7|8,4,0.7678997282457988
6,274,2|5|6|8|9|10,0,0.6564102564102564
6,274,2|5|6|8|9|10,1,0.6214177978883861
6,274,2|5|6|8|9|10,2,0.6819909502262443
6,274,2|5|6|8|9|10,3,0.6638078396699088
6,274,2|5|6|8|9|10,4,0.7768197820266881
6,275,1|3|5|8|9|10,0,0.7253887006464326
6,275,1|3|5|8|9|10,1,0.6970603766942439
6,275,1|3|5|8|9|10,2,0.7757427757427756
6,275,1|3|5|8|9|10,3,0.5859931113662457
6,275,1|3|5|8|9|10,4,0.8194828427386566
6,276,0|4|5|8|9|10,0,0.6556213017751479
6,276,0|4|5|8|9|10,1,0.682004377736085
6,276,0|4|5|8|9|10,2,0.594871794871795
6,276,0|4|5|8|9|10,3,0.5932950191570882
6,276,0|4|5|8|9|10,4,0.8008062484252961
6,277,0|2|4|5|6|10,0,0.5050532313690209
6,277,0|2|4|5|6|10,1,0.593089430894309
6,277,0|2|4|5|6|10,2,0.7385854609735208
6,277,0|2|4|5|6|10,3,0.6363076923076924
6,277,0|2|4|5|6|10,4,0.7060063224446786
6,278,2|4|5|8|9|10,0,0.762292609351433
6,278,2|4|5|8|9|10,1,0.6732054366376738
6,278,2|4|5|8|9|10,2,0.7090410742807565
6,278,2|4|5|8|9|10,3,0.5988636363636363
6,278,2|4|5|8|9|10,4,0.8011761561079925
6,279,2|3|5|6|7|8,0,0.725800286669852
6,279,2|3|5|6|7|8,1,0.6887833364176589
6,279,2|3|5|6|7|8,2,0.7664335664335663
6,279,2|3|5|6|7|8,3,0.7047615549883395
6,279,2|3|5|6|7|8,4,0.7959687578735198
6,280,2|4|5|6|8|9,0,0.7702955849584918
6,280,2|4|5|6|8|9,1,0.695333651855391
6,280,2|4|5|6|8|9,2,0.7698887000383793
6,280,2|4|5|6|8|9,3,0.7232080419580419
6,280,2|4|5|6|8|9,4,0.7993050384710847
6,281,2|4|5|6|7|10,0,0.6220669377780323
6,281,2|4|5|6|7|10,1,0.6406266502376343
6,281,2|4|5|6|7|10,2,0.7538461538461538
6,281,2|4|5|6|7|10,3,0.7230769230769231
6,281,2|4|5|6|7|10,4,0.8341802817993293
6,282,0|3|4|5|6|10,0,0.5253431291920244
6,282,0|3|4|5|6|10,1,0.6972559604138552
6,282,0|3|4|5|6|10,2,0.7847173659673659
6,282,0|3|4|5|6|10,3,0.6644621638524078
6,282,0|3|4|5|6|10,4,0.7831712348953729
6,283,1|2|3|4|9|10,0,0.7074374900461857
6,283,1|2|3|4|9|10,1,0.7593846153846153
6,283,1|2|3|4|9|10,2,0.7855509355509356
6,283,1|2|3|4|9|10,3,0.7098181818181819
6,283,1|2|3|4|9|10,4,0.7834607887239465
6,284,0|1|3|4|8|10,0,0.5102564102564101
6,284,0|1|3|4|8|10,1,0.7117386074576538
6,284,0|1|3|4|8|10,2,0.6446333804653213
6,284,0|1|3|4|8|10,3,0.6513561909788325
6,284,0|1|3|4|8|10,4,0.8104363472784526
6,285,0|2|3|4|6|9,0,0.663956043956044
6,285,0|2|3|4|6|9,1,0.70741451468465
6,285,0|2|3|4|6|9,2,0.680028839221341
6,285,0|2|3|4|6|9,3,0.6410256410256411
6,285,0|2|3|4|6|9,4,0.7390955710955712
6,286,1|2|6|7|9|10,0,0.5976058193481872
6,286,1|2|6|7|9|10,1,0.6221015585721468
6,286,1|2|6|7|9|10,2,0.7230769230769231
6,286,1|2|6|7|9|10,3,0.7536130536130536
6,286,1|2|6|7|9|10,4,0.7930880713489409
6,287,0|3|5|7|9|10,0,0.6515527950310559
6,287,0|3|5|7|9|10,1,0.6674190674190674
6,287,0|3|5|7|9|10,2,0.7387100900999689
6,287,0|3|5|7|9|10,3,0.600683506119098
