# of predictors,i,predictors,fold,accuracy
4,197,0|1|8|9,0,0.6593406593406593
4,197,0|1|8|9,1,0.6263736263736264
4,197,0|1|8|9,2,0.7032967032967034
4,197,0|1|8|9,3,0.5934065934065934
4,197,0|1|8|9,4,0.7362637362637363
4,198,2|3|5|10,0,0.6153846153846154
4,198,2|3|5|10,1,0.7252747252747253
4,198,2|3|5|10,2,0.7912087912087912
4,198,2|3|5|10,3,0.7142857142857143
4,198,2|3|5|10,4,0.7802197802197802
4,199,0|3|6|8,0,0.6483516483516484
4,199,0|3|6|8,1,0.6043956043956044
4,199,0|3|6|8,2,0.6703296703296703
4,199,0|3|6|8,3,0.5934065934065934
4,199,0|3|6|8,4,0.7912087912087912
4,200,0|2|3|8,0,0.6263736263736264
4,200,0|2|3|8,1,0.6263736263736264
4,200,0|2|3|8,2,0.6483516483516484
4,200,0|2|3|8,3,0.6703296703296703
4,200,0|2|3|8,4,0.7472527472527473
4,201,3|5|6|8,0,0.7362637362637363
4,201,3|5|6|8,1,0.6153846153846154
4,201,3|5|6|8,2,0.8131868131868132
4,201,3|5|6|8,3,0.5604395604395604
4,201,3|5|6|8,4,0.7802197802197802
4,202,0|1|4|9,0,0.6813186813186813
4,202,0|1|4|9,1,0.6263736263736264
4,202,0|1|4|9,2,0.7032967032967034
4,202,0|1|4|9,3,0.6703296703296703
4,202,0|1|4|9,4,0.7912087912087912
4,203,0|1|4|6,0,0.6593406593406593
4,203,0|1|4|6,1,0.6263736263736264
4,203,0|1|4|6,2,0.7142857142857143
4,203,0|1|4|6,3,0.5714285714285714
4,203,0|1|4|6,4,0.6923076923076923
4,204,0|5|7|9,0,0.6153846153846154
4,204,0|5|7|9,1,0.6263736263736264
4,204,0|5|7|9,2,0.6373626373626373
4,204,0|5|7|9,3,0.46153846153846156
4,204,0|5|7|9,4,0.6483516483516484
4,205,1|4|7|9,0,0.7032967032967034
4,205,1|4|7|9,1,0.6923076923076923
4,205,1|4|7|9,2,0.6923076923076923
4,205,1|4|7|9,3,0.6263736263736264
4,205,1|4|7|9,4,0.7582417582417582
4,206,5|7|9|10,0,0.5824175824175825
4,206,5|7|9|10,1,0.7032967032967034
4,206,5|7|9|10,2,0.6263736263736264
4,206,5|7|9|10,3,0.5274725274725275
4,206,5|7|9|10,4,0.6813186813186813
4,207,0|1|2|10,0,0.5714285714285714
4,207,0|1|2|10,1,0.6043956043956044
4,207,0|1|2|10,2,0.7362637362637363
4,207,0|1|2|10,3,0.5164835164835165
4,207,0|1|2|10,4,0.6483516483516484
4,208,2|4|5|10,0,0.6263736263736264
4,208,2|4|5|10,1,0.6263736263736264
4,208,2|4|5|10,2,0.7802197802197802
4,208,2|4|5|10,3,0.6703296703296703
4,208,2|4|5|10,4,0.7802197802197802
4,209,2|4|5|9,0,0.6813186813186813
4,209,2|4|5|9,1,0.6373626373626373
4,209,2|4|5|9,2,0.7142857142857143
4,209,2|4|5|9,3,0.6483516483516484
4,209,2|4|5|9,4,0.7032967032967034
4,210,0|2|5|10,0,0.5934065934065934
4,210,0|2|5|10,1,0.6263736263736264
4,210,0|2|5|10,2,0.7472527472527473
4,210,0|2|5|10,3,0.6043956043956044
4,210,0|2|5|10,4,0.7912087912087912
4,211,0|4|5|8,0,0.6373626373626373
4,211,0|4|5|8,1,0.6923076923076923
4,211,0|4|5|8,2,0.7252747252747253
4,211,0|4|5|8,3,0.6593406593406593
4,211,0|4|5|8,4,0.7472527472527473
4,212,2|4|7|9,0,0.6813186813186813
4,212,2|4|7|9,1,0.6483516483516484
4,212,2|4|7|9,2,0.7472527472527473
4,212,2|4|7|9,3,0.6263736263736264
4,212,2|4|7|9,4,0.7692307692307693
4,213,1|6|8|10,0,0.5384615384615384
4,213,1|6|8|10,1,0.6923076923076923
4,213,1|6|8|10,2,0.7582417582417582
4,213,1|6|8|10,3,0.6043956043956044
4,213,1|6|8|10,4,0.7912087912087912
4,214,1|5|7|8,0,0.6813186813186813
4,214,1|5|7|8,1,0.6813186813186813
4,214,1|5|7|8,2,0.6043956043956044
4,214,1|5|7|8,3,0.6813186813186813
4,214,1|5|7|8,4,0.6483516483516484
4,215,1|2|6|10,0,0.6373626373626373
4,215,1|2|6|10,1,0.6373626373626373
4,215,1|2|6|10,2,0.7472527472527473
4,215,1|2|6|10,3,0.5274725274725275
4,215,1|2|6|10,4,0.6813186813186813
4,216,1|3|7|8,0,0.6483516483516484
4,216,1|3|7|8,1,0.6483516483516484
4,216,1|3|7|8,2,0.7252747252747253
4,216,1|3|7|8,3,0.6483516483516484
4,216,1|3|7|8,4,0.7802197802197802
4,217,0|3|4|7,0,0.6483516483516484
4,217,0|3|4|7,1,0.6813186813186813
4,217,0|3|4|7,2,0.6043956043956044
4,217,0|3|4|7,3,0.6263736263736264
4,217,0|3|4|7,4,0.7912087912087912
4,218,7|8|9|10,0,0.6703296703296703
4,218,7|8|9|10,1,0.7362637362637363
4,218,7|8|9|10,2,0.6923076923076923
4,218,7|8|9|10,3,0.4945054945054945
4,218,7|8|9|10,4,0.7362637362637363
4,219,1|2|9|10,0,0.6153846153846154
4,219,1|2|9|10,1,0.6923076923076923
4,219,1|2|9|10,2,0.7032967032967034
4,219,1|2|9|10,3,0.6263736263736264
4,219,1|2|9|10,4,0.8131868131868132
4,220,5|6|7|9,0,0.6373626373626373
4,220,5|6|7|9,1,0.6043956043956044
4,220,5|6|7|9,2,0.6923076923076923
4,220,5|6|7|9,3,0.4835164835164835
4,220,5|6|7|9,4,0.6813186813186813
4,221,1|2|4|9,0,0.7032967032967034
4,221,1|2|4|9,1,0.6813186813186813
4,221,1|2|4|9,2,0.7032967032967034
4,221,1|2|4|9,3,0.6483516483516484
4,221,1|2|4|9,4,0.7582417582417582
4,222,1|3|7|9,0,0.6923076923076923
4,222,1|3|7|9,1,0.7252747252747253
4,222,1|3|7|9,2,0.7472527472527473
4,222,1|3|7|9,3,0.6813186813186813
4,222,1|3|7|9,4,0.7472527472527473
4,223,1|5|7|8,0,0.6813186813186813
4,223,1|5|7|8,1,0.6813186813186813
4,223,1|5|7|8,2,0.6043956043956044
4,223,1|5|7|8,3,0.6813186813186813
4,223,1|5|7|8,4,0.6483516483516484
4,224,2|7|8|9,0,0.7142857142857143
4,224,2|7|8|9,1,0.7142857142857143
4,224,2|7|8|9,2,0.6923076923076923
4,224,2|7|8|9,3,0.6813186813186813
4,224,2|7|8|9,4,0.7142857142857143
4,225,0|4|8|9,0,0.6373626373626373
4,225,0|4|8|9,1,0.6593406593406593
4,225,0|4|8|9,2,0.7032967032967034
4,225,0|4|8|9,3,0.6153846153846154
4,225,0|4|8|9,4,0.7802197802197802
4,226,4|7|9|10,0,0.5824175824175825
4,226,4|7|9|10,1,0.6483516483516484
4,226,4|7|9|10,2,0.6593406593406593
4,226,4|7|9|10,3,0.6483516483516484
4,226,4|7|9|10,4,0.7582417582417582
4,227,1|5|6|8,0,0.7582417582417582
4,227,1|5|6|8,1,0.6263736263736264
4,227,1|5|6|8,2,0.7252747252747253
4,227,1|5|6|8,3,0.7252747252747253
4,227,1|5|6|8,4,0.7692307692307693
4,228,3|6|8|10,0,0.5274725274725275
4,228,3|6|8|10,1,0.6703296703296703
4,228,3|6|8|10,2,0.6813186813186813
4,228,3|6|8|10,3,0.6263736263736264
4,228,3|6|8|10,4,0.8351648351648352
4,229,1|5|6|10,0,0.6813186813186813
4,229,1|5|6|10,1,0.7362637362637363
4,229,1|5|6|10,2,0.7252747252747253
4,229,1|5|6|10,3,0.7032967032967034
4,229,1|5|6|10,4,0.7582417582417582
4,230,3|4|5|10,0,0.6593406593406593
4,230,3|4|5|10,1,0.6813186813186813
4,230,3|4|5|10,2,0.8131868131868132
4,230,3|4|5|10,3,0.7362637362637363
4,230,3|4|5|10,4,0.8131868131868132
4,231,0|4|5|10,0,0.5714285714285714
4,231,0|4|5|10,1,0.6043956043956044
4,231,0|4|5|10,2,0.5934065934065934
4,231,0|4|5|10,3,0.6923076923076923
4,231,0|4|5|10,4,0.7362637362637363
4,232,0|6|7|10,0,0.4835164835164835
4,232,0|6|7|10,1,0.6373626373626373
4,232,0|6|7|10,2,0.6813186813186813
4,232,0|6|7|10,3,0.5824175824175825
4,232,0|6|7|10,4,0.6813186813186813
4,233,2|3|5|9,0,0.6373626373626373
4,233,2|3|5|9,1,0.7692307692307693
4,233,2|3|5|9,2,0.7032967032967034
4,233,2|3|5|9,3,0.6923076923076923
4,233,2|3|5|9,4,0.7362637362637363
4,234,0|4|8|10,0,0.46153846153846156
4,234,0|4|8|10,1,0.6703296703296703
4,234,0|4|8|10,2,0.7032967032967034
4,234,0|4|8|10,3,0.6263736263736264
4,234,0|4|8|10,4,0.7472527472527473
4,235,4|5|7|9,0,0.6483516483516484
4,235,4|5|7|9,1,0.6263736263736264
4,235,4|5|7|9,2,0.6593406593406593
4,235,4|5|7|9,3,0.6153846153846154
4,235,4|5|7|9,4,0.7582417582417582
4,236,2|4|6|10,0,0.6153846153846154
4,236,2|4|6|10,1,0.6593406593406593
4,236,2|4|6|10,2,0.7472527472527473
4,236,2|4|6|10,3,0.5824175824175825
4,236,2|4|6|10,4,0.7802197802197802
4,237,0|1|3|8,0,0.5934065934065934
4,237,0|1|3|8,1,0.6043956043956044
4,237,0|1|3|8,2,0.6483516483516484
4,237,0|1|3|8,3,0.6373626373626373
4,237,0|1|3|8,4,0.7802197802197802
4,238,0|1|3|10,0,0.5714285714285714
4,238,0|1|3|10,1,0.6483516483516484
4,238,0|1|3|10,2,0.5934065934065934
4,238,0|1|3|10,3,0.5604395604395604
4,238,0|1|3|10,4,0.6263736263736264
4,239,1|2|8|10,0,0.5714285714285714
4,239,1|2|8|10,1,0.6373626373626373
4,239,1|2|8|10,2,0.7142857142857143
4,239,1|2|8|10,3,0.6593406593406593
4,239,1|2|8|10,4,0.8021978021978022
4,240,5|7|8|9,0,0.5824175824175825
4,240,5|7|8|9,1,0.6703296703296703
4,240,5|7|8|9,2,0.6483516483516484
4,240,5|7|8|9,3,0.46153846153846156
4,240,5|7|8|9,4,0.6483516483516484
4,241,1|5|7|9,0,0.6593406593406593
4,241,1|5|7|9,1,0.7032967032967034
4,241,1|5|7|9,2,0.6153846153846154
4,241,1|5|7|9,3,0.6593406593406593
4,241,1|5|7|9,4,0.6263736263736264
4,242,2|5|6|9,0,0.7362637362637363
4,242,2|5|6|9,1,0.6483516483516484
4,242,2|5|6|9,2,0.7032967032967034
4,242,2|5|6|9,3,0.7472527472527473
4,242,2|5|6|9,4,0.7582417582417582
4,243,1|3|6|8,0,0.6923076923076923
4,243,1|3|6|8,1,0.6153846153846154
4,243,1|3|6|8,2,0.7032967032967034
4,243,1|3|6|8,3,0.7142857142857143
4,243,1|3|6|8,4,0.8131868131868132
4,244,1|6|8|10,0,0.5384615384615384
4,244,1|6|8|10,1,0.6923076923076923
4,244,1|6|8|10,2,0.7582417582417582
4,244,1|6|8|10,3,0.6043956043956044
4,244,1|6|8|10,4,0.7912087912087912
4,245,2|4|5|8,0,0.6923076923076923
4,245,2|4|5|8,1,0.6923076923076923
4,245,2|4|5|8,2,0.7802197802197802
4,245,2|4|5|8,3,0.6923076923076923
4,245,2|4|5|8,4,0.7692307692307693
4,246,3|4|9|10,0,0.7692307692307693
4,246,3|4|9|10,1,0.7362637362637363
4,246,3|4|9|10,2,0.6703296703296703
4,246,3|4|9|10,3,0.6703296703296703
4,246,3|4|9|10,4,0.8681318681318682
4,247,2|5|6|7,0,0.7142857142857143
4,247,2|5|6|7,1,0.6813186813186813
4,247,2|5|6|7,2,0.7142857142857143
4,247,2|5|6|7,3,0.6813186813186813
4,247,2|5|6|7,4,0.7692307692307693
4,248,1|5|6|9,0,0.7142857142857143
4,248,1|5|6|9,1,0.6373626373626373
4,248,1|5|6|9,2,0.6813186813186813
4,248,1|5|6|9,3,0.6703296703296703
4,248,1|5|6|9,4,0.7692307692307693
4,249,2|5|7|10,0,0.6043956043956044
4,249,2|5|7|10,1,0.6923076923076923
4,249,2|5|7|10,2,0.7032967032967034
4,249,2|5|7|10,3,0.6263736263736264
4,249,2|5|7|10,4,0.7912087912087912
4,250,1|6|7|9,0,0.6593406593406593
4,250,1|6|7|9,1,0.6923076923076923
4,250,1|6|7|9,2,0.7032967032967034
4,250,1|6|7|9,3,0.6703296703296703
4,250,1|6|7|9,4,0.7802197802197802
4,251,2|6|8|10,0,0.5714285714285714
4,251,2|6|8|10,1,0.5934065934065934
4,251,2|6|8|10,2,0.7252747252747253
4,251,2|6|8|10,3,0.6043956043956044
4,251,2|6|8|10,4,0.8021978021978022
4,252,1|4|8|10,0,0.5384615384615384
4,252,1|4|8|10,1,0.6923076923076923
4,252,1|4|8|10,2,0.7692307692307693
4,252,1|4|8|10,3,0.6373626373626373
4,252,1|4|8|10,4,0.8241758241758241
4,253,1|4|5|7,0,0.7032967032967034
4,253,1|4|5|7,1,0.7252747252747253
4,253,1|4|5|7,2,0.6923076923076923
4,253,1|4|5|7,3,0.6703296703296703
4,253,1|4|5|7,4,0.7692307692307693
4,254,3|4|5|10,0,0.6593406593406593
4,254,3|4|5|10,1,0.6813186813186813
4,254,3|4|5|10,2,0.8131868131868132
4,254,3|4|5|10,3,0.7362637362637363
4,254,3|4|5|10,4,0.8131868131868132
4,255,0|2|9|10,0,0.6483516483516484
4,255,0|2|9|10,1,0.6483516483516484
4,255,0|2|9|10,2,0.7032967032967034
4,255,0|2|9|10,3,0.6043956043956044
4,255,0|2|9|10,4,0.8351648351648352
4,256,3|4|6|8,0,0.6923076923076923
4,256,3|4|6|8,1,0.6593406593406593
4,256,3|4|6|8,2,0.6483516483516484
4,256,3|4|6|8,3,0.6483516483516484
4,256,3|4|6|8,4,0.8131868131868132
4,257,3|7|8|10,0,0.6703296703296703
4,257,3|7|8|10,1,0.6483516483516484
4,257,3|7|8|10,2,0.6813186813186813
4,257,3|7|8|10,3,0.6263736263736264
4,257,3|7|8|10,4,0.8131868131868132
4,258,4|5|8|10,0,0.7362637362637363
4,258,4|5|8|10,1,0.6923076923076923
4,258,4|5|8|10,2,0.7472527472527473
4,258,4|5|8|10,3,0.6483516483516484
4,258,4|5|8|10,4,0.7912087912087912
4,259,4|5|6|9,0,0.7142857142857143
4,259,4|5|6|9,1,0.6813186813186813
4,259,4|5|6|9,2,0.6703296703296703
4,259,4|5|6|9,3,0.5934065934065934
4,259,4|5|6|9,4,0.7582417582417582
4,260,2|5|7|10,0,0.6043956043956044
4,260,2|5|7|10,1,0.6923076923076923
4,260,2|5|7|10,2,0.7032967032967034
4,260,2|5|7|10,3,0.6263736263736264
4,260,2|5|7|10,4,0.7912087912087912
4,261,0|1|8|10,0,0.5384615384615384
4,261,0|1|8|10,1,0.6483516483516484
4,261,0|1|8|10,2,0.7032967032967034
4,261,0|1|8|10,3,0.6153846153846154
4,261,0|1|8|10,4,0.7912087912087912
4,262,2|7|8|10,0,0.6483516483516484
4,262,2|7|8|10,1,0.6703296703296703
4,262,2|7|8|10,2,0.7142857142857143
4,262,2|7|8|10,3,0.7032967032967034
4,262,2|7|8|10,4,0.8571428571428571
4,263,3|5|6|7,0,0.6923076923076923
4,263,3|5|6|7,1,0.6153846153846154
4,263,3|5|6|7,2,0.7472527472527473
4,263,3|5|6|7,3,0.6153846153846154
4,263,3|5|6|7,4,0.7802197802197802
4,264,0|4|6|9,0,0.6703296703296703
4,264,0|4|6|9,1,0.6593406593406593
4,264,0|4|6|9,2,0.6373626373626373
4,264,0|4|6|9,3,0.6043956043956044
4,264,0|4|6|9,4,0.7692307692307693
4,265,0|1|4|8,0,0.6593406593406593
4,265,0|1|4|8,1,0.6373626373626373
4,265,0|1|4|8,2,0.7582417582417582
4,265,0|1|4|8,3,0.5934065934065934
4,265,0|1|4|8,4,0.7692307692307693
4,266,1|5|7|8,0,0.6813186813186813
4,266,1|5|7|8,1,0.6813186813186813
4,266,1|5|7|8,2,0.6043956043956044
4,266,1|5|7|8,3,0.6813186813186813
4,266,1|5|7|8,4,0.6483516483516484
4,267,1|2|4|7,0,0.6263736263736264
4,267,1|2|4|7,1,0.7142857142857143
4,267,1|2|4|7,2,0.7032967032967034
4,267,1|2|4|7,3,0.6043956043956044
4,267,1|2|4|7,4,0.7802197802197802
4,268,2|4|6|7,0,0.6923076923076923
4,268,2|4|6|7,1,0.6263736263736264
4,268,2|4|6|7,2,0.7472527472527473
4,268,2|4|6|7,3,0.6263736263736264
4,268,2|4|6|7,4,0.8241758241758241
4,269,1|2|4|6,0,0.7032967032967034
4,269,1|2|4|6,1,0.6483516483516484
4,269,1|2|4|6,2,0.7582417582417582
4,269,1|2|4|6,3,0.5934065934065934
4,269,1|2|4|6,4,0.7472527472527473
4,270,3|5|6|8,0,0.7362637362637363
4,270,3|5|6|8,1,0.6153846153846154
4,270,3|5|6|8,2,0.8131868131868132
4,270,3|5|6|8,3,0.5604395604395604
4,270,3|5|6|8,4,0.7802197802197802
4,271,1|3|4|8,0,0.7252747252747253
4,271,1|3|4|8,1,0.7252747252747253
4,271,1|3|4|8,2,0.6703296703296703
4,271,1|3|4|8,3,0.6923076923076923
4,271,1|3|4|8,4,0.7912087912087912
4,272,2|3|6|7,0,0.6593406593406593
4,272,2|3|6|7,1,0.6923076923076923
4,272,2|3|6|7,2,0.6813186813186813
4,272,2|3|6|7,3,0.7142857142857143
4,272,2|3|6|7,4,0.8241758241758241
4,273,1|5|6|7,0,0.7252747252747253
4,273,1|5|6|7,1,0.6373626373626373
4,273,1|5|6|7,2,0.6703296703296703
4,273,1|5|6|7,3,0.6263736263736264
4,273,1|5|6|7,4,0.7472527472527473
4,274,1|7|9|10,0,0.6593406593406593
4,274,1|7|9|10,1,0.6703296703296703
4,274,1|7|9|10,2,0.6263736263736264
4,274,1|7|9|10,3,0.5714285714285714
4,274,1|7|9|10,4,0.7692307692307693
4,275,0|1|3|4,0,0.7472527472527473
4,275,0|1|3|4,1,0.7032967032967034
4,275,0|1|3|4,2,0.6263736263736264
4,275,0|1|3|4,3,0.5604395604395604
4,275,0|1|3|4,4,0.6593406593406593
4,276,2|3|6|7,0,0.6593406593406593
4,276,2|3|6|7,1,0.6923076923076923
4,276,2|3|6|7,2,0.6813186813186813
4,276,2|3|6|7,3,0.7142857142857143
4,276,2|3|6|7,4,0.8241758241758241
4,277,1|2|4|5,0,0.7362637362637363
4,277,1|2|4|5,1,0.7032967032967034
4,277,1|2|4|5,2,0.7362637362637363
4,277,1|2|4|5,3,0.5934065934065934
4,277,1|2|4|5,4,0.7362637362637363
4,278,0|4|6|8,0,0.6483516483516484
4,278,0|4|6|8,1,0.6923076923076923
4,278,0|4|6|8,2,0.6923076923076923
4,278,0|4|6|8,3,0.5824175824175825
4,278,0|4|6|8,4,0.7582417582417582
4,279,1|3|7|8,0,0.6483516483516484
4,279,1|3|7|8,1,0.6483516483516484
4,279,1|3|7|8,2,0.7252747252747253
4,279,1|3|7|8,3,0.6483516483516484
4,279,1|3|7|8,4,0.7802197802197802
4,280,1|3|5|6,0,0.7362637362637363
4,280,1|3|5|6,1,0.6593406593406593
4,280,1|3|5|6,2,0.7362637362637363
4,280,1|3|5|6,3,0.6593406593406593
4,280,1|3|5|6,4,0.7582417582417582
4,281,1|3|5|6,0,0.7362637362637363
4,281,1|3|5|6,1,0.6593406593406593
4,281,1|3|5|6,2,0.7362637362637363
4,281,1|3|5|6,3,0.6593406593406593
4,281,1|3|5|6,4,0.7582417582417582
4,282,1|5|8|10,0,0.7802197802197802
4,282,1|5|8|10,1,0.6483516483516484
4,282,1|5|8|10,2,0.6373626373626373
4,282,1|5|8|10,3,0.6153846153846154
4,282,1|5|8|10,4,0.6923076923076923
4,283,0|3|5|7,0,0.6153846153846154
4,283,0|3|5|7,1,0.6373626373626373
4,283,0|3|5|7,2,0.6813186813186813
4,283,0|3|5|7,3,0.6483516483516484
4,283,0|3|5|7,4,0.7362637362637363
4,284,0|1|7|10,0,0.6483516483516484
4,284,0|1|7|10,1,0.6593406593406593
4,284,0|1|7|10,2,0.7032967032967034
4,284,0|1|7|10,3,0.6703296703296703
4,284,0|1|7|10,4,0.7362637362637363
4,285,1|3|5|8,0,0.6703296703296703
4,285,1|3|5|8,1,0.6593406593406593
4,285,1|3|5|8,2,0.7142857142857143
4,285,1|3|5|8,3,0.6373626373626373
4,285,1|3|5|8,4,0.7472527472527473
4,286,1|3|6|7,0,0.7032967032967034
4,286,1|3|6|7,1,0.6153846153846154
4,286,1|3|6|7,2,0.7472527472527473
4,286,1|3|6|7,3,0.6703296703296703
4,286,1|3|6|7,4,0.8131868131868132
4,287,1|4|9|10,0,0.6043956043956044
4,287,1|4|9|10,1,0.6923076923076923
4,287,1|4|9|10,2,0.7142857142857143
4,287,1|4|9|10,3,0.6703296703296703
4,287,1|4|9|10,4,0.8131868131868132
4,288,2|3|6|7,0,0.6593406593406593
4,288,2|3|6|7,1,0.6923076923076923
4,288,2|3|6|7,2,0.6813186813186813
4,288,2|3|6|7,3,0.7142857142857143
4,288,2|3|6|7,4,0.8241758241758241
4,289,0|2|3|8,0,0.6263736263736264
4,289,0|2|3|8,1,0.6263736263736264
4,289,0|2|3|8,2,0.6483516483516484
4,289,0|2|3|8,3,0.6703296703296703
4,289,0|2|3|8,4,0.7472527472527473
4,290,0|2|6|9,0,0.6153846153846154
4,290,0|2|6|9,1,0.6263736263736264
4,290,0|2|6|9,2,0.6923076923076923
4,290,0|2|6|9,3,0.6593406593406593
4,290,0|2|6|9,4,0.7472527472527473
4,291,1|2|3|4,0,0.7252747252747253
4,291,1|2|3|4,1,0.7032967032967034
4,291,1|2|3|4,2,0.6593406593406593
4,291,1|2|3|4,3,0.5604395604395604
4,291,1|2|3|4,4,0.6593406593406593
4,292,0|2|6|10,0,0.5274725274725275
4,292,0|2|6|10,1,0.5604395604395604
4,292,0|2|6|10,2,0.6483516483516484
4,292,0|2|6|10,3,0.6043956043956044
4,292,0|2|6|10,4,0.6923076923076923
4,293,0|1|7|10,0,0.6483516483516484
4,293,0|1|7|10,1,0.6593406593406593
4,293,0|1|7|10,2,0.7032967032967034
4,293,0|1|7|10,3,0.6703296703296703
4,293,0|1|7|10,4,0.7362637362637363
4,294,0|5|6|9,0,0.6593406593406593
4,294,0|5|6|9,1,0.5824175824175825
4,294,0|5|6|9,2,0.6593406593406593
4,294,0|5|6|9,3,0.5164835164835165
4,294,0|5|6|9,4,0.6373626373626373
4,295,2|3|6|8,0,0.6593406593406593
4,295,2|3|6|8,1,0.6483516483516484
4,295,2|3|6|8,2,0.7032967032967034
4,295,2|3|6|8,3,0.6373626373626373
4,295,2|3|6|8,4,0.8021978021978022
4,296,0|2|5|10,0,0.5934065934065934
4,296,0|2|5|10,1,0.6263736263736264
4,296,0|2|5|10,2,0.7472527472527473
4,296,0|2|5|10,3,0.6043956043956044
4,296,0|2|5|10,4,0.7912087912087912
4,297,1|2|3|6,0,0.6483516483516484
4,297,1|2|3|6,1,0.5934065934065934
4,297,1|2|3|6,2,0.7142857142857143
4,297,1|2|3|6,3,0.6043956043956044
4,297,1|2|3|6,4,0.7362637362637363
4,298,1|2|5|9,0,0.6153846153846154
4,298,1|2|5|9,1,0.7472527472527473
4,298,1|2|5|9,2,0.5934065934065934
4,298,1|2|5|9,3,0.7032967032967034
4,298,1|2|5|9,4,0.7252747252747253
4,299,1|2|3|5,0,0.6703296703296703
4,299,1|2|3|5,1,0.6813186813186813
4,299,1|2|3|5,2,0.7032967032967034
4,299,1|2|3|5,3,0.6483516483516484
4,299,1|2|3|5,4,0.7362637362637363
4,300,4|6|7|8,0,0.6483516483516484
4,300,4|6|7|8,1,0.6703296703296703
4,300,4|6|7|8,2,0.6923076923076923
4,300,4|6|7|8,3,0.6153846153846154
4,300,4|6|7|8,4,0.8461538461538461
4,301,0|2|3|10,0,0.4945054945054945
4,301,0|2|3|10,1,0.6593406593406593
4,301,0|2|3|10,2,0.5604395604395604
4,301,0|2|3|10,3,0.4945054945054945
4,301,0|2|3|10,4,0.6263736263736264
5,0,1|3|4|6|7,0,0.7564102564102564
5,0,1|3|4|6|7,1,0.7435897435897436
5,0,1|3|4|6|7,2,0.7564102564102564
5,0,1|3|4|6|7,3,0.7307692307692307
5,0,1|3|4|6|7,4,0.8333333333333334
5,1,1|4|5|7|9,0,0.6538461538461539
5,1,1|4|5|7|9,1,0.7051282051282052
5,1,1|4|5|7|9,2,0.6794871794871795
5,1,1|4|5|7|9,3,0.6410256410256411
5,1,1|4|5|7|9,4,0.7564102564102564
5,2,2|3|7|9|10,0,0.717948717948718
5,2,2|3|7|9|10,1,0.7051282051282052
5,2,2|3|7|9|10,2,0.782051282051282
5,2,2|3|7|9|10,3,0.7051282051282052
5,2,2|3|7|9|10,4,0.8333333333333334
5,3,2|4|5|6|7,0,0.7435897435897436
5,3,2|4|5|6|7,1,0.6410256410256411
5,3,2|4|5|6|7,2,0.717948717948718
5,3,2|4|5|6|7,3,0.6410256410256411
5,3,2|4|5|6|7,4,0.782051282051282
5,4,1|3|7|8|9,0,0.6666666666666666
5,4,1|3|7|8|9,1,0.7307692307692307
5,4,1|3|7|8|9,2,0.7564102564102564
5,4,1|3|7|8|9,3,0.6666666666666666
5,4,1|3|7|8|9,4,0.7307692307692307
5,5,2|3|7|9|10,0,0.717948717948718
5,5,2|3|7|9|10,1,0.7051282051282052
5,5,2|3|7|9|10,2,0.782051282051282
5,5,2|3|7|9|10,3,0.7051282051282052
5,5,2|3|7|9|10,4,0.8333333333333334
5,6,1|2|6|7|8,0,0.7051282051282052
5,6,1|2|6|7|8,1,0.6538461538461539
5,6,1|2|6|7|8,2,0.7307692307692307
5,6,1|2|6|7|8,3,0.6794871794871795
5,6,1|2|6|7|8,4,0.7948717948717948
5,7,0|5|6|7|10,0,0.4230769230769231
5,7,0|5|6|7|10,1,0.6410256410256411
5,7,0|5|6|7|10,2,0.6666666666666666
5,7,0|5|6|7|10,3,0.5641025641025641
5,7,0|5|6|7|10,4,0.7051282051282052
5,8,1|3|4|8|9,0,0.717948717948718
5,8,1|3|4|8|9,1,0.6923076923076923
5,8,1|3|4|8|9,2,0.7307692307692307
5,8,1|3|4|8|9,3,0.6282051282051282
5,8,1|3|4|8|9,4,0.8205128205128205
5,9,0|2|3|4|10,0,0.5512820512820513
5,9,0|2|3|4|10,1,0.6923076923076923
5,9,0|2|3|4|10,2,0.5512820512820513
5,9,0|2|3|4|10,3,0.48717948717948717
5,9,0|2|3|4|10,4,0.5256410256410257
5,10,1|3|4|7|8,0,0.6923076923076923
5,10,1|3|4|7|8,1,0.7051282051282052
5,10,1|3|4|7|8,2,0.7435897435897436
5,10,1|3|4|7|8,3,0.6923076923076923
5,10,1|3|4|7|8,4,0.8076923076923077
5,11,0|3|5|8|10,0,0.6794871794871795
5,11,0|3|5|8|10,1,0.5897435897435898
5,11,0|3|5|8|10,2,0.7435897435897436
5,11,0|3|5|8|10,3,0.5897435897435898
5,11,0|3|5|8|10,4,0.7435897435897436
5,12,3|4|6|8|9,0,0.6666666666666666
5,12,3|4|6|8|9,1,0.6410256410256411
5,12,3|4|6|8|9,2,0.6538461538461539
5,12,3|4|6|8|9,3,0.6153846153846154
5,12,3|4|6|8|9,4,0.7948717948717948
5,13,1|2|4|6|9,0,0.7692307692307693
5,13,1|2|4|6|9,1,0.6923076923076923
5,13,1|2|4|6|9,2,0.782051282051282
5,13,1|2|4|6|9,3,0.6410256410256411
5,13,1|2|4|6|9,4,0.782051282051282
5,14,1|5|7|8|10,0,0.7564102564102564
5,14,1|5|7|8|10,1,0.7051282051282052
5,14,1|5|7|8|10,2,0.6025641025641025
5,14,1|5|7|8|10,3,0.6923076923076923
5,14,1|5|7|8|10,4,0.717948717948718
5,15,0|3|4|8|9,0,0.6025641025641025
