# of predictors,i,predictors,fold,f1_score_micro
28,19,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|23|24|25|26|31|32|34|35|36,0,0.7390998593530239
28,19,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|23|24|25|26|31|32|34|35|36,1,0.7551169590643275
28,19,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|23|24|25|26|31|32|34|35|36,2,0.7225901398086828
28,20,0|1|2|3|4|6|8|9|10|11|13|15|16|18|19|20|21|22|23|27|28|30|31|32|33|34|35|36,0,0.7204751921733054
28,20,0|1|2|3|4|6|8|9|10|11|13|15|16|18|19|20|21|22|23|27|28|30|31|32|33|34|35|36,1,0.7049300956585725
28,20,0|1|2|3|4|6|8|9|10|11|13|15|16|18|19|20|21|22|23|27|28|30|31|32|33|34|35|36,2,0.7218543046357616
28,21,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|30|33,0,0.7443019943019943
28,21,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|30|33,1,0.720029239766082
28,21,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|30|33,2,0.7625272331154686
28,22,1|2|3|4|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|26|27|28|31|32|33|34|35,0,0.759018759018759
28,22,1|2|3|4|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|26|27|28|31|32|33|34|35,1,0.7568542568542569
28,22,1|2|3|4|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|26|27|28|31|32|33|34|35,2,0.7494553376906318
28,23,1|2|3|4|6|7|8|9|11|12|14|15|16|17|18|19|20|22|24|26|27|28|29|31|32|33|34|36,0,0.6717501815541032
28,23,1|2|3|4|6|7|8|9|11|12|14|15|16|17|18|19|20|22|24|26|27|28|29|31|32|33|34|36,1,0.6695526695526696
28,23,1|2|3|4|6|7|8|9|11|12|14|15|16|17|18|19|20|22|24|26|27|28|29|31|32|33|34|36,2,0.6919191919191919
28,24,0|1|3|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|29|32|33|34|35|36,0,0.7407407407407407
28,24,0|1|3|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|29|32|33|34|35|36,1,0.7476702508960573
28,24,0|1|3|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|29|32|33|34|35|36,2,0.7552650689905592
28,25,0|1|3|4|5|7|8|9|10|11|13|14|15|16|17|18|20|21|22|24|26|28|30|31|32|33|34|36,0,0.756717501815541
28,25,0|1|3|4|5|7|8|9|10|11|13|14|15|16|17|18|20|21|22|24|26|28|30|31|32|33|34|36,1,0.7532467532467532
28,25,0|1|3|4|5|7|8|9|10|11|13|14|15|16|17|18|20|21|22|24|26|28|30|31|32|33|34|36,2,0.7741702741702743
28,26,0|1|2|4|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|33|34,0,0.7424242424242424
28,26,0|1|2|4|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|33|34,1,0.7402597402597403
28,26,0|1|2|4|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|33|34,2,0.7421931735657226
28,27,0|1|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|27|29|30|32|33|34|36,0,0.7741702741702743
28,27,0|1|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|27|29|30|32|33|34|36,1,0.7516339869281046
28,27,0|1|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|27|29|30|32|33|34|36,2,0.7604617604617605
28,28,0|1|3|4|5|7|9|10|12|13|15|16|18|19|20|21|22|23|25|26|27|28|29|30|31|32|34|35,0,0.7545388525780683
28,28,0|1|3|4|5|7|9|10|12|13|15|16|18|19|20|21|22|23|25|26|27|28|29|30|31|32|34|35,1,0.766955266955267
28,28,0|1|3|4|5|7|9|10|12|13|15|16|18|19|20|21|22|23|25|26|27|28|29|30|31|32|34|35,2,0.7496392496392497
28,29,1|2|3|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|28|30|31|32|33|34|35,0,0.7077922077922078
28,29,1|2|3|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|28|30|31|32|33|34|35,1,0.7029774872912128
28,29,1|2|3|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|28|30|31|32|33|34|35,2,0.7070707070707071
28,30,0|2|3|4|6|7|8|9|10|13|14|15|16|18|20|21|22|23|24|25|26|27|28|29|30|32|33|36,0,0.747276688453159
28,30,0|2|3|4|6|7|8|9|10|13|14|15|16|18|20|21|22|23|24|25|26|27|28|29|30|32|33|36,1,0.7417027417027419
28,30,0|2|3|4|6|7|8|9|10|13|14|15|16|18|20|21|22|23|24|25|26|27|28|29|30|32|33|36,2,0.7510822510822511
28,31,1|3|4|5|6|7|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|27|30|32|33|34|36,0,0.6969057665260197
28,31,1|3|4|5|6|7|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|27|30|32|33|34|36,1,0.6950037285607755
28,31,1|3|4|5|6|7|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|27|30|32|33|34|36,2,0.6803751803751804
30,0,0|1|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,0,0.8719851576994434
30,0,0|1|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,1,0.8599439775910365
30,0,0|1|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,2,0.8571428571428571
30,1,0|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,0,0.8636363636363636
30,1,0|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,1,0.8673469387755102
30,1,0|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,2,0.8506069094304388
30,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,0,0.7244897959183674
30,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,1,0.74860853432282
30,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,2,0.734827264239029
30,3,0|1|3|4|5|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35,0,0.7759103641456583
30,3,0|1|3|4|5|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35,1,0.7680890538033394
30,3,0|1|3|4|5|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35,2,0.7792207792207793
30,4,0|1|2|3|5|6|7|8|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|32|33|34|35|36,0,0.7320261437908496
30,4,0|1|2|3|5|6|7|8|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|32|33|34|35|36,1,0.7337662337662337
30,4,0|1|2|3|5|6|7|8|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|32|33|34|35|36,2,0.7282003710575139
30,5,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|28|30|31|32|34|35,0,0.7727272727272727
30,5,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|28|30|31|32|34|35,1,0.7703081232492998
30,5,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|28|30|31|32|34|35,2,0.7866419294990722
30,6,0|1|2|3|4|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|33|34|35|36,0,0.7541743970315398
30,6,0|1|2|3|4|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|33|34|35|36,1,0.7404295051353875
30,6,0|1|2|3|4|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|33|34|35|36,2,0.735621521335807
30,7,0|1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|35|36,0,0.7161410018552876
30,7,0|1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|35|36,1,0.6985157699443414
30,7,0|1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|35|36,2,0.6788048552754435
30,8,4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.7597402597402597
30,8,4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.7469654528478059
30,8,4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.7560296846011132
30,9,0|1|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|24|26|27|28|29|30|32|33|34|35|36,0,0.735621521335807
30,9,0|1|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|24|26|27|28|29|30|32|33|34|35|36,1,0.7393320964749536
30,9,0|1|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|24|26|27|28|29|30|32|33|34|35|36,2,0.7264239028944911
30,10,1|2|3|6|7|8|9|10|12|13|14|15|17|18|19|20|21|22|23|24|25|26|28|30|31|32|33|34|35|36,0,0.7189239332096476
30,10,1|2|3|6|7|8|9|10|12|13|14|15|17|18|19|20|21|22|23|24|25|26|28|30|31|32|33|34|35|36,1,0.7366946778711485
30,10,1|2|3|6|7|8|9|10|12|13|14|15|17|18|19|20|21|22|23|24|25|26|28|30|31|32|33|34|35|36,2,0.7291280148423006
30,11,0|1|3|4|5|6|7|8|9|10|11|13|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35,0,0.7684407096171803
30,11,0|1|3|4|5|6|7|8|9|10|11|13|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35,1,0.7703081232492998
30,11,0|1|3|4|5|6|7|8|9|10|11|13|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35,2,0.7714285714285715
30,12,0|1|2|5|6|7|8|9|10|12|13|14|15|16|18|20|22|23|24|25|26|28|29|30|31|32|33|34|35|36,0,0.7653061224489794
30,12,0|1|2|5|6|7|8|9|10|12|13|14|15|16|18|20|22|23|24|25|26|28|29|30|31|32|33|34|35|36,1,0.7619047619047619
30,12,0|1|2|5|6|7|8|9|10|12|13|14|15|16|18|20|22|23|24|25|26|28|29|30|31|32|33|34|35|36,2,0.8107606679035252
30,13,0|1|2|3|5|7|8|9|10|11|12|13|15|16|17|18|19|22|23|24|25|26|28|29|31|32|33|34|35|36,0,0.74582560296846
30,13,0|1|2|3|5|7|8|9|10|11|12|13|15|16|17|18|19|22|23|24|25|26|28|29|31|32|33|34|35|36,1,0.7319109461966604
30,13,0|1|2|3|5|7|8|9|10|11|12|13|15|16|17|18|19|22|23|24|25|26|28|29|31|32|33|34|35|36,2,0.7376283846872084
30,14,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|19|21|22|23|24|25|26|28|29|31|32|33|34|35|36,0,0.7282003710575139
30,14,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|19|21|22|23|24|25|26|28|29|31|32|33|34|35|36,1,0.7244897959183674
30,14,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|19|21|22|23|24|25|26|28|29|31|32|33|34|35|36,2,0.7245564892623716
30,15,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|36,0,0.6743970315398887
30,15,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|36,1,0.7077922077922078
30,15,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|36,2,0.6498599439775911
30,16,0|1|3|4|5|6|7|8|10|12|13|14|16|17|18|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36,0,0.7866419294990722
30,16,0|1|3|4|5|6|7|8|10|12|13|14|16|17|18|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36,1,0.7884972170686455
30,16,0|1|3|4|5|6|7|8|10|12|13|14|16|17|18|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36,2,0.7964519140989729
30,17,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|34|36,0,0.7244897959183674
30,17,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|34|36,1,0.735621521335807
30,17,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|34|36,2,0.7002801120448179
30,18,1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|33|34|36,0,0.7300556586270872
30,18,1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|33|34|36,1,0.7394957983193278
30,18,1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|33|34|36,2,0.7282003710575139
30,19,0|1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|23|24|26|27|29|30|31|33|34|35|36,0,0.7272727272727273
30,19,0|1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|23|24|26|27|29|30|31|33|34|35|36,1,0.7310924369747899
30,19,0|1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|23|24|26|27|29|30|31|33|34|35|36,2,0.7189239332096476
30,20,0|1|2|3|4|5|6|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|31|33|34|35|36,0,0.7087198515769945
30,20,0|1|2|3|4|5|6|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|31|33|34|35|36,1,0.7096171802054155
30,20,0|1|2|3|4|5|6|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|31|33|34|35|36,2,0.7040816326530612
30,21,0|1|2|3|4|6|7|8|9|11|12|13|14|15|16|18|21|22|23|24|25|26|27|28|29|31|32|33|34|36,0,0.7450980392156863
30,21,0|1|2|3|4|6|7|8|9|11|12|13|14|15|16|18|21|22|23|24|25|26|27|28|29|31|32|33|34|36,1,0.7393320964749536
30,21,0|1|2|3|4|6|7|8|9|11|12|13|14|15|16|18|21|22|23|24|25|26|27|28|29|31|32|33|34|36,2,0.7142857142857143
30,22,0|1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.75139146567718
30,22,0|1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.7516339869281046
30,22,0|1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.735621521335807
30,23,1|2|3|4|5|7|8|9|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34|36,0,0.6929499072356216
30,23,1|2|3|4|5|7|8|9|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34|36,1,0.7059369202226345
30,23,1|2|3|4|5|7|8|9|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34|36,2,0.723622782446312
30,24,0|1|2|4|5|8|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|29|30|31|32|33|34|35|36,0,0.7597402597402597
30,24,0|1|2|4|5|8|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|29|30|31|32|33|34|35|36,1,0.7625231910946196
30,24,0|1|2|4|5|8|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|29|30|31|32|33|34|35|36,2,0.7637721755368814
30,25,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|20|22|23|24|25|26|28|30|32|33|34|35|36,0,0.8085901027077498
30,25,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|20|22|23|24|25|26|28|30|32|33|34|35|36,1,0.813543599257885
30,25,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|20|22|23|24|25|26|28|30|32|33|34|35|36,2,0.8153988868274582
30,26,0|1|2|3|4|5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|28|29|31|33|34|35|36,0,0.7404295051353875
30,26,0|1|2|3|4|5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|28|29|31|33|34|35|36,1,0.7548387096774194
30,26,0|1|2|3|4|5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|28|29|31|33|34|35|36,2,0.780578898225957
30,27,2|4|5|6|7|8|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34,0,0.7591036414565826
30,27,2|4|5|6|7|8|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34,1,0.7384044526901669
30,27,2|4|5|6|7|8|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34,2,0.7597402597402597
30,28,1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|21|23|27|28|29|30|31|32|33|34|35|36,0,0.7532467532467532
30,28,1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|21|23|27|28|29|30|31|32|33|34|35|36,1,0.738562091503268
30,28,1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|21|23|27|28|29|30|31|32|33|34|35|36,2,0.7439703153988868
30,29,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|18|20|21|22|23|25|27|28|29|30|32|33|34|35|36,0,0.738562091503268
30,29,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|18|20|21|22|23|25|27|28|29|30|32|33|34|35|36,1,0.735621521335807
30,29,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|18|20|21|22|23|25|27|28|29|30|32|33|34|35|36,2,0.7680890538033394
30,30,0|1|4|5|6|7|10|11|12|13|14|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6872082166199813
30,30,0|1|4|5|6|7|10|11|12|13|14|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7142857142857143
30,30,0|1|4|5|6|7|10|11|12|13|14|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.7152133580705008
30,31,0|1|2|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|26|27|29|31|32|33|34|35|36,0,0.7282003710575139
30,31,0|1|2|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|26|27|29|31|32|33|34|35|36,1,0.707749766573296
30,31,0|1|2|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|26|27|29|31|32|33|34|35|36,2,0.7217068645640075
32,0,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,0,0.8792207792207792
32,0,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,1,0.8766233766233766
32,0,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,2,0.8705882352941176
32,1,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,0,0.8771241830065359
32,1,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,1,0.8766233766233766
32,1,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,2,0.8805194805194805
32,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.7415584415584414
32,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.7038961038961039
32,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.718954248366013
32,3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|29|31|32|34|36,0,0.7064935064935065
32,3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|29|31|32|34|36,1,0.7437908496732027
32,3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|29|31|32|34|36,2,0.7493506493506493
32,4,1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|31|32|33|35|36,0,0.7103896103896103
32,4,1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|31|32|33|35|36,1,0.7181818181818181
32,4,1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|31|32|33|35|36,2,0.6967320261437908
32,5,0|1|2|3|4|5|7|8|9|10|11|12|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|32|33|34|35|36,0,0.6883116883116883
32,5,0|1|2|3|4|5|7|8|9|10|11|12|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|32|33|34|35|36,1,0.687012987012987
32,5,0|1|2|3|4|5|7|8|9|10|11|12|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|32|33|34|35|36,2,0.7032679738562092
32,6,0|1|2|3|5|6|7|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,0,0.7545454545454545
32,6,0|1|2|3|5|6|7|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,1,0.7428571428571429
32,6,0|1|2|3|5|6|7|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,2,0.7607843137254902
32,7,1|2|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.6896103896103896
32,7,1|2|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.7181818181818181
32,7,1|2|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.6901960784313725
32,8,1|2|3|4|5|6|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35,0,0.6649350649350649
32,8,1|2|3|4|5|6|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35,1,0.6753246753246753
32,8,1|2|3|4|5|6|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35,2,0.6692810457516339
32,9,0|1|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35,0,0.7779220779220779
32,9,0|1|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35,1,0.754248366013072
32,9,0|1|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35,2,0.7948051948051948
32,10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,0,0.6610389610389611
32,10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,1,0.6441558441558441
32,10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,2,0.6954248366013072
32,11,1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.7006622516556291
32,11,1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.7231788079470199
32,11,1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.7069182389937106
32,12,0|1|2|4|5|6|8|9|11|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6444444444444445
32,12,0|1|2|4|5|6|8|9|11|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6441558441558441
32,12,0|1|2|4|5|6|8|9|11|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6558441558441559
32,13,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|22|24|25|26|27|28|29|30|31|32|33|34|35,0,0.74640522875817
32,13,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|22|24|25|26|27|28|29|30|31|32|33|34|35,1,0.7415584415584414
32,13,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|22|24|25|26|27|28|29|30|31|32|33|34|35,2,0.7324675324675325
32,14,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|18|19|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.7948051948051948
32,14,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|18|19|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.7921568627450981
32,14,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|18|19|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.8000000000000002
32,15,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|31|32|34|36,0,0.7
32,15,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|31|32|34|36,1,0.7071895424836602
32,15,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|31|32|34|36,2,0.6974025974025974
32,16,0|3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36,0,0.6298701298701299
32,16,0|3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36,1,0.6766233766233766
32,16,0|3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36,2,0.6679738562091503
